ticker,name,exchange,sector,industry,price,price_tv,price_finviz,market_cap,avg_volume,sma50,sma150,sma200,ema21,ema50,rsi14,atr14,atr_pct,rvol20,performance_21d_pct,move_10d_pct,consolidating,week52_high,distance_52w_high_pct,resistance,distance_resistance_pct,structural_trend_pass,technical_score,score_breakdown,pattern,pattern_quality,revenue_growth_yoy,previous_revenue_growth_yoy,eps_growth_yoy,eps_next_year,gross_margin,operating_margin,free_cash_flow,free_cash_flow_negative,shares_change_6m_pct,dilution_check,requires_external_dilution_check,outstanding_shares,earnings_date,last_earnings_date,next_earnings_date,days_to_earnings,days_since_earnings,pead_flag,earnings_state,market_regime,hard_filter_pass,failed_gates,unverifiable_gates,missing_fields,quantitative_pass,manual_review_required,final_setup_ready,unverified_final_checks,validation_level,validation_level_label,externally_verified
AVGO,Broadcom Inc,NASDAQ,Technology,Semiconductors,416.05,416.05,416.05,1979390000000.0,25670000.0,393.4646,371.0165666666667,368.725775,402.1832105665996,395.9616832769037,58.309273536590126,15.811967322815502,3.8004968928771783,0.8633936026050856,6.923492071650683,12.348779434003031,True,495,15.949494949494946,495,18.976084605215714,True,70.0,"{'rvol20': {'value': 0.8633936026050856, 'points': 0.0, 'band': 'neutro'}, 'distance_resistance_pct': {'value': 18.976084605215714, 'points': 10.0, 'band': 'ampio spazio'}, 'performance_21d_pct': {'value': 6.923492071650683, 'points': 10.0, 'band': 'momentum sano'}}",,"{'status': 'FAIL', 'score': 50.0, 'base_days': 48, 'base_depth_pct': 27.99, 'atr_contraction': 1.029, 'tight_closes': 1.117, 'volume_contraction': 0.535, 'pivot': 495, 'distance_to_pivot_pct': 18.98, 'above_ema21': True, 'above_ema50': True, 'reasons': ['durata base 48 sedute nel range', ""profondita' base 28.0% oltre 25.0%"", 'ATR in espansione (1.03)', 'chiusure compresse (1.12%/g)', 'volume in contrazione (0.53)', 'distanza dal pivot 19.0% fuori range', 'prezzo sopra EMA21 ed EMA50'], 'informational_only': True}",47.870000000000005,,85.59,68.97,65.66,44.14,32760509764.97848,False,0.34392443236328507,"{'local_status': 'NOT_VERIFIABLE', 'external_verification_required': True, 'externally_verified': False, 'external_status': None, 'unverifiable_subchecks': ['atm_check', 'convertibles_warrants_check'], 'shares_change_6m_pct': 0.34392443236328507, 'classification': 'NORMAL_SBC', 'measurement_confidence': 'HIGH', 'subchecks': {'shares_change_check': {'status': 'PASS', 'value': 0.34392443236328507, 'reason': 'azioni +0.344% in ~6 mesi (NORMAL_SBC); confronto 2025-11-28 -> 2026-05-29: intervallo 182 giorni (scarto 2 dal target 180); corrente vecchia di 75 giorni', 'measurement_confidence': 'HIGH'}, 'buyback_check': {'status': 'PASS', 'value': True, 'reason': 'riacquisti per 8,450,000,000 USD (al 2026-05-03)'}, 'recent_equity_offering_check': {'status': 'PASS', 'value': False, 'reason': 'nessun prospetto di offerta prezzata negli ultimi ~6 mesi'}, 'shelf_check': {'status': 'PASS', 'value': False, 'reason': 'nessuna shelf registration negli ultimi ~6 mesi'}, 'atm_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'un programma ATM si desume solo dal testo dei prospetti: non determinabile da dati strutturati XBRL'}, 'convertibles_warrants_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'tag XBRL su convertibili e warrant assenti per la maggior parte degli emittenti: non determinabile in modo oggettivo'}}, 'recent_equity_offering': False, 'active_atm': None, 'shelf_registration': False, 'convertibles_or_warrants': None, 'buyback': True, 'buyback_detail': {'value': 8450000000, 'unit': 'USD', 'date': '2026-05-03', 'form': '10-Q', 'filed': '2026-06-09'}, 'share_based_compensation': {'value': 4268000000, 'unit': 'USD', 'date': '2026-05-03', 'form': '10-Q', 'filed': '2026-06-09'}, 'shares_detail': {'shares_current': 4757580198.0, 'shares_current_date': '2026-05-29', 'shares_current_source': 'SEC 10-Q (dei:EntityCommonStockSharesOutstanding)', 'shares_reference': 4741273799.0, 'shares_reference_date': '2025-11-28', 'shares_reference_source': 'SEC 10-K (dei:EntityCommonStockSharesOutstanding)', 'current_age_days': 75, 'observation_interval_days': 182, 'target_interval_days': 180, 'interval_deviation_days': 2, 'tolerance_days': 45, 'current_is_fresh': True, 'interval_is_accepted': True, 'shares_change_6m_pct': 0.34392443236328507, 'lower_confidence': False, 'cik': '0001730168', 'reason': 'confronto 2025-11-28 -> 2026-05-29: intervallo 182 giorni (scarto 2 dal target 180); corrente vecchia di 75 giorni', 'measurement_confidence': 'HIGH'}, 'sources': [{'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-06-09', 'url': 'https://www.sec.gov/Archives/edgar/data/1730168/000173016826000054/0001730168-26-000054-index.htm'}, {'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-03-11', 'url': 'https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/0001730168-26-000016-index.htm'}, {'type': 'SEC-XBRL', 'form': '10-Q', 'filing_date': '2026-05-29', 'role': 'shares_current', 'url': 'https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001730168&type=&dateb=&owner=include&count=40'}, {'type': 'SEC-XBRL', 'form': '10-K', 'filing_date': '2025-11-28', 'role': 'shares_reference', 'url': 'https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001730168&type=&dateb=&owner=include&count=40'}], 'reason': ""non verificabili localmente: atm_check, convertibles_warrants_check. Richiede revisione esterna (SEC EDGAR + Investor Relations): NON e' una bocciatura"", 'blocks_final_setup': True, 'requires_external_check': True, 'external_sources_required': ['SEC EDGAR', 'Investor Relations']}",True,4760000000.0,2026-09-02,,2026-09-02,21,,normal,NORMAL,BULL,True,,,pattern;previous_revenue_growth_yoy;shares_change_6m_pct,True,True,False,sec_dilution;investor_relations_results;guidance;real_catalyst;pattern_quality,1,quantitative_shortlist_candidate,False
ASML,ASML Holding NV,NASDAQ,Technology,Semiconductor Equipment & Materials,1810.07,1810.07,1810.07,697640000000.0,1930000.0,1770.4986,1538.9440666666667,1420.4010250000001,1729.8202733234866,1713.800305067181,57.14675027928828,77.02419674992348,4.2553159131925,0.7436660923465838,1.9390191705525694,16.726747447910274,False,1999.96,9.494689893797881,1999.96,10.490754501207142,True,45.0,"{'rvol20': {'value': 0.7436660923465838, 'points': -10.0, 'band': ""penalita'""}, 'distance_resistance_pct': {'value': 10.490754501207142, 'points': 5.0, 'band': 'spazio adeguato'}, 'performance_21d_pct': {'value': 1.9390191705525694, 'points': 0.0, 'band': 'momentum debole'}}",,"{'status': 'PASS', 'score': 100.0, 'base_days': 30, 'base_depth_pct': 23.47, 'atr_contraction': 0.881, 'tight_closes': 1.744, 'volume_contraction': 0.646, 'pivot': 1999.96, 'distance_to_pivot_pct': 10.49, 'above_ema21': True, 'above_ema50': True, 'reasons': ['durata base 30 sedute nel range', ""profondita' base 23.5% entro 25.0%"", 'ATR in contrazione (0.88)', 'chiusure compresse (1.74%/g)', 'volume in contrazione (0.65)', 'distanza dal pivot 10.5% nel range', 'prezzo sopra EMA21 ed EMA50'], 'informational_only': True}",24.38,,31.869999999999997,37.88,52.73,35.42,11327163500.568274,False,,"{'local_status': 'NOT_VERIFIABLE', 'external_verification_required': True, 'externally_verified': False, 'external_status': None, 'unverifiable_subchecks': ['shares_change_check', 'atm_check', 'convertibles_warrants_check'], 'shares_change_6m_pct': None, 'classification': None, 'measurement_confidence': 'NOT_VERIFIABLE', 'subchecks': {'shares_change_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'osservazione corrente vecchia di 224 giorni (limite 150): non abbastanza attuale per un confronto a 6 mesi', 'measurement_confidence': 'NOT_VERIFIABLE'}, 'buyback_check': {'status': 'PASS', 'value': True, 'reason': 'riacquisti per 5,950,000,000 EUR (al 2025-12-31)'}, 'recent_equity_offering_check': {'status': 'PASS', 'value': False, 'reason': 'nessun prospetto di offerta prezzata negli ultimi ~6 mesi'}, 'shelf_check': {'status': 'PASS', 'value': False, 'reason': 'nessuna shelf registration negli ultimi ~6 mesi'}, 'atm_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'un programma ATM si desume solo dal testo dei prospetti: non determinabile da dati strutturati XBRL'}, 'convertibles_warrants_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'tag XBRL su convertibili e warrant assenti per la maggior parte degli emittenti: non determinabile in modo oggettivo'}}, 'recent_equity_offering': False, 'active_atm': None, 'shelf_registration': False, 'convertibles_or_warrants': None, 'buyback': True, 'buyback_detail': {'value': 5950000000, 'unit': 'EUR', 'date': '2025-12-31', 'form': '20-F', 'filed': '2026-02-25'}, 'share_based_compensation': {'value': 202300000, 'unit': 'EUR', 'date': '2025-12-31', 'form': '20-F', 'filed': '2026-02-25'}, 'shares_detail': {'shares_current': 385417665.0, 'shares_current_date': '2025-12-31', 'shares_current_source': 'SEC 20-F (dei:EntityCommonStockSharesOutstanding)', 'shares_reference': 393283720.0, 'shares_reference_date': '2024-12-31', 'shares_reference_source': 'SEC 20-F (dei:EntityCommonStockSharesOutstanding)', 'current_age_days': 224, 'observation_interval_days': 365, 'target_interval_days': 180, 'interval_deviation_days': 185, 'tolerance_days': 45, 'current_is_fresh': False, 'interval_is_accepted': False, 'shares_change_6m_pct': None, 'lower_confidence': True, 'cik': '0000937966', 'reason': 'osservazione corrente vecchia di 224 giorni (limite 150): non abbastanza attuale per un confronto a 6 mesi', 'measurement_confidence': 'NOT_VERIFIABLE'}, 'sources': [{'type': 'SEC', 'form': '6-K', 'filing_date': '2026-07-15', 'url': 'https://www.sec.gov/Archives/edgar/data/937966/000162828026048235/0001628280-26-048235-index.htm'}, {'type': 'SEC', 'form': '6-K', 'filing_date': '2026-04-23', 'url': 'https://www.sec.gov/Archives/edgar/data/937966/000162828026026703/0001628280-26-026703-index.htm'}, {'type': 'SEC', 'form': '6-K', 'filing_date': '2026-04-15', 'url': 'https://www.sec.gov/Archives/edgar/data/937966/000162828026025147/0001628280-26-025147-index.htm'}, {'type': 'SEC', 'form': '6-K', 'filing_date': '2026-03-11', 'url': 'https://www.sec.gov/Archives/edgar/data/937966/000162828026016671/0001628280-26-016671-index.htm'}, {'type': 'SEC', 'form': '20-F', 'filing_date': '2026-02-25', 'url': 'https://www.sec.gov/Archives/edgar/data/937966/000162828026011378/0001628280-26-011378-index.htm'}, {'type': 'SEC', 'form': '6-K', 'filing_date': '2026-02-25', 'url': 'https://www.sec.gov/Archives/edgar/data/937966/000162828026011377/0001628280-26-011377-index.htm'}, {'type': 'SEC-XBRL', 'form': '20-F', 'filing_date': '2025-12-31', 'role': 'shares_current', 'url': 'https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000937966&type=&dateb=&owner=include&count=40'}, {'type': 'SEC-XBRL', 'form': '20-F', 'filing_date': '2024-12-31', 'role': 'shares_reference', 'url': 'https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000937966&type=&dateb=&owner=include&count=40'}], 'reason': ""non verificabili localmente: shares_change_check, atm_check, convertibles_warrants_check. Richiede revisione esterna (SEC EDGAR + Investor Relations): NON e' una bocciatura"", 'blocks_final_setup': True, 'requires_external_check': True, 'external_sources_required': ['SEC EDGAR', 'Investor Relations']}",True,385420000.0,2026-07-15,2026-07-15,,,28,normal,NORMAL,BULL,True,,,pattern;previous_revenue_growth_yoy;shares_change_6m_pct,True,True,False,sec_dilution;investor_relations_results;guidance;real_catalyst;pattern_quality,1,quantitative_shortlist_candidate,False
INCY,Incyte Corp,NASDAQ,Healthcare,Biotechnology,120.77,120.77,120.77,24480000000.0,1880000.0,112.8382,103.22273333333334,102.56455,119.10941658115185,113.89743880929946,55.67518978443046,3.8596108015905872,3.195835722108626,0.5387970279954282,5.127089136490248,-4.980330448465775,False,132.6,8.921568627450979,132.6,9.795479009687835,True,45.0,"{'rvol20': {'value': 0.5387970279954282, 'points': -20.0, 'band': ""penalita' forte""}, 'distance_resistance_pct': {'value': 9.795479009687835, 'points': 5.0, 'band': 'spazio adeguato'}, 'performance_21d_pct': {'value': 5.127089136490248, 'points': 10.0, 'band': 'momentum sano'}}",,"{'status': 'PASS', 'score': 100.0, 'base_days': 11, 'base_depth_pct': 12.69, 'atr_contraction': 0.851, 'tight_closes': 0.826, 'volume_contraction': 0.685, 'pivot': 132.6, 'distance_to_pivot_pct': 9.8, 'above_ema21': True, 'above_ema50': True, 'reasons': ['durata base 11 sedute nel range', ""profondita' base 12.7% entro 25.0%"", 'ATR in contrazione (0.85)', 'chiusure compresse (0.83%/g)', 'volume in contrazione (0.68)', 'distanza dal pivot 9.8% nel range', 'prezzo sopra EMA21 ed EMA50'], 'informational_only': True}",37.72,,38.019999999999996,106.43,91.42,31.61,1920000000.0,False,,"{'local_status': 'NOT_VERIFIABLE', 'external_verification_required': True, 'externally_verified': False, 'external_status': None, 'unverifiable_subchecks': ['shares_change_check', 'atm_check', 'convertibles_warrants_check'], 'shares_change_6m_pct': None, 'classification': None, 'measurement_confidence': 'NOT_VERIFIABLE', 'subchecks': {'shares_change_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'storico proprietario: intervallo fra le osservazioni 2 gg, scarto 178 oltre la tolleranza 45', 'measurement_confidence': 'NOT_VERIFIABLE'}, 'buyback_check': {'status': 'PASS', 'value': False, 'reason': 'riacquisti per 0 USD (al 2025-12-31)'}, 'recent_equity_offering_check': {'status': 'PASS', 'value': False, 'reason': 'nessun prospetto di offerta prezzata negli ultimi ~6 mesi'}, 'shelf_check': {'status': 'PASS', 'value': False, 'reason': 'nessuna shelf registration negli ultimi ~6 mesi'}, 'atm_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'un programma ATM si desume solo dal testo dei prospetti: non determinabile da dati strutturati XBRL'}, 'convertibles_warrants_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'tag XBRL su convertibili e warrant assenti per la maggior parte degli emittenti: non determinabile in modo oggettivo'}}, 'recent_equity_offering': False, 'active_atm': None, 'shelf_registration': False, 'convertibles_or_warrants': None, 'buyback': False, 'buyback_detail': {'value': 0, 'unit': 'USD', 'date': '2025-12-31', 'form': '10-K', 'filed': '2026-02-10'}, 'share_based_compensation': None, 'shares_detail': {'shares_current': None, 'shares_current_date': None, 'shares_current_source': None, 'shares_reference': None, 'shares_reference_date': None, 'shares_reference_source': None, 'current_age_days': None, 'observation_interval_days': None, 'target_interval_days': 180, 'interval_deviation_days': None, 'tolerance_days': 45, 'current_is_fresh': None, 'interval_is_accepted': None, 'shares_change_6m_pct': None, 'lower_confidence': None, 'cik': '0000879169', 'reason': 'storico proprietario: intervallo fra le osservazioni 2 gg, scarto 178 oltre la tolleranza 45', 'measurement_confidence': 'NOT_VERIFIABLE'}, 'sources': [{'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-07-28', 'url': 'https://www.sec.gov/Archives/edgar/data/879169/000087916926000056/0000879169-26-000056-index.htm'}, {'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-04-28', 'url': 'https://www.sec.gov/Archives/edgar/data/879169/000087916926000026/0000879169-26-000026-index.htm'}, {'type': 'SEC', 'form': '10-K', 'filing_date': '2026-02-10', 'url': 'https://www.sec.gov/Archives/edgar/data/879169/000087916926000010/0000879169-26-000010-index.htm'}], 'reason': ""non verificabili localmente: shares_change_check, atm_check, convertibles_warrants_check. Richiede revisione esterna (SEC EDGAR + Investor Relations): NON e' una bocciatura"", 'blocks_final_setup': True, 'requires_external_check': True, 'external_sources_required': ['SEC EDGAR', 'Investor Relations']}",True,200980000.0,2026-07-28,2026-07-28,,,15,post_earnings,PEAD_WINDOW,BULL,True,,,pattern;previous_revenue_growth_yoy;shares_change_6m_pct,True,True,False,sec_dilution;investor_relations_results;guidance;real_catalyst;pattern_quality,1,quantitative_shortlist_candidate,False
