ticker,name,exchange,sector,industry,price,price_tv,price_finviz,market_cap,avg_volume,sma50,sma150,sma200,ema21,ema50,rsi14,atr14,atr_pct,rvol20,performance_21d_pct,move_10d_pct,consolidating,week52_high,distance_52w_high_pct,resistance,distance_resistance_pct,structural_trend_pass,technical_score,score_breakdown,pattern,pattern_quality,revenue_growth_yoy,previous_revenue_growth_yoy,eps_growth_yoy,eps_next_year,gross_margin,operating_margin,free_cash_flow,free_cash_flow_negative,shares_change_6m_pct,dilution_check,requires_external_dilution_check,outstanding_shares,earnings_date,last_earnings_date,next_earnings_date,days_to_earnings,days_since_earnings,pead_flag,earnings_state,market_regime,hard_filter_pass,failed_gates,unverifiable_gates,missing_fields,quantitative_pass,manual_review_required,final_setup_ready,unverified_final_checks,validation_level,validation_level_label,externally_verified,setup_type_theoretical,execution_status,technical_readiness,execution_blockers,bar_timeframe,sec_filer_class,sec_filer_evidence,sec_diagnostics
NESR,National Energy Services Reunited Corp,NASDAQ,Energy,Oil & Gas Equipment & Services,34.5,34.5,34.5,3480000000.0,2180000.0,30.4579,25.77133333333333,23.329875,33.38231229383037,30.9542997781529,59.1508533785931,1.5640862861018767,4.533583437976454,0.49038152074570285,22.557726465364137,5.440097799511001,True,36.94,6.605305901461825,36.94,7.072463768115936,True,31.0,"{'rvol20': {'value': 0.49038152074570285, 'points': -20.0, 'band': ""penalita' forte""}, 'distance_resistance_pct': {'value': 7.072463768115936, 'points': -3.0, 'band': 'spazio ridotto'}, 'performance_21d_pct': {'value': 22.557726465364137, 'points': 4.0, 'band': 'momentum forte'}}",,"{'status': 'PASS', 'score': 100.0, 'base_days': 13, 'base_depth_pct': 13.24, 'atr_contraction': 0.631, 'tight_closes': 0.951, 'volume_contraction': 0.777, 'pivot': 36.94, 'distance_to_pivot_pct': 7.07, 'above_ema21': True, 'above_ema50': True, 'reasons': ['durata base 13 sedute nel range', ""profondita' base 13.2% entro 25.0%"", 'ATR in contrazione (0.63)', 'chiusure compresse (0.95%/g)', 'volume in contrazione (0.78)', 'distanza dal pivot 7.1% nel range', 'prezzo sopra EMA21 ed EMA50'], 'informational_only': True}",59.07,,173.85999999999999,59.37,12.23,9.34,156334231.8059299,False,0.0640766062562248,"{'local_status': 'NOT_VERIFIABLE', 'external_verification_required': True, 'externally_verified': False, 'external_status': None, 'unverifiable_subchecks': ['atm_check', 'convertibles_warrants_check'], 'shares_change_6m_pct': 0.0640766062562248, 'classification': 'POTENTIAL_DILUTION', 'measurement_confidence': 'HIGH', 'subchecks': {'shares_change_check': {'status': 'PASS', 'value': 0.0640766062562248, 'reason': 'azioni +0.064% in ~6 mesi (POTENTIAL_DILUTION); confronto 2025-12-31 -> 2026-06-30: intervallo 181 giorni (scarto 1 dal target 180); corrente vecchia di 65 giorni', 'measurement_confidence': 'HIGH'}, 'buyback_check': {'status': 'PASS', 'value': False, 'reason': 'nessun riacquisto riportato'}, 'recent_equity_offering_check': {'status': 'PASS', 'value': False, 'reason': 'nessun prospetto di offerta prezzata negli ultimi ~6 mesi'}, 'shelf_check': {'status': 'PASS', 'value': True, 'reason': ""shelf registration presente: capacita' potenziale di emissione, nessuna emissione dimostrata""}, 'atm_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'un programma ATM si desume solo dal testo dei prospetti: non determinabile da dati strutturati XBRL'}, 'convertibles_warrants_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'tag XBRL su convertibili e warrant assenti per la maggior parte degli emittenti: non determinabile in modo oggettivo'}}, 'recent_equity_offering': False, 'active_atm': None, 'shelf_registration': True, 'convertibles_or_warrants': None, 'buyback': False, 'buyback_detail': None, 'share_based_compensation': {'value': 5172000, 'unit': 'USD', 'date': '2026-06-30', 'form': '10-Q', 'filed': '2026-08-10'}, 'shares_detail': {'shares_current': 100851754.0, 'shares_current_date': '2026-06-30', 'shares_current_source': 'SEC 10-Q (dei:EntityCommonStockSharesOutstanding)', 'shares_reference': 100787173.0, 'shares_reference_date': '2025-12-31', 'shares_reference_source': 'SEC 10-K (dei:EntityCommonStockSharesOutstanding)', 'current_age_days': 65, 'observation_interval_days': 181, 'target_interval_days': 180, 'interval_deviation_days': 1, 'tolerance_days': 45, 'current_is_fresh': True, 'interval_is_accepted': True, 'shares_change_6m_pct': 0.0640766062562248, 'lower_confidence': False, 'cik': '0001698514', 'reason': 'confronto 2025-12-31 -> 2026-06-30: intervallo 181 giorni (scarto 1 dal target 180); corrente vecchia di 65 giorni', 'measurement_confidence': 'HIGH'}, 'sources': [{'type': 'SEC', 'form': 'S-3ASR', 'filing_date': '2026-05-26', 'url': 'https://www.sec.gov/Archives/edgar/data/1698514/000149315226025168/0001493152-26-025168-index.htm'}, {'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-08-10', 'url': 'https://www.sec.gov/Archives/edgar/data/1698514/000149315226036720/0001493152-26-036720-index.htm'}, {'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-05-11', 'url': 'https://www.sec.gov/Archives/edgar/data/1698514/000149315226022091/0001493152-26-022091-index.htm'}, {'type': 'SEC', 'form': '10-K', 'filing_date': '2026-03-06', 'url': 'https://www.sec.gov/Archives/edgar/data/1698514/000149315226009139/0001493152-26-009139-index.htm'}, {'type': 'SEC-XBRL', 'form': '10-Q', 'filing_date': '2026-06-30', 'role': 'shares_current', 'url': 'https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001698514&type=&dateb=&owner=include&count=40'}, {'type': 'SEC-XBRL', 'form': '10-K', 'filing_date': '2025-12-31', 'role': 'shares_reference', 'url': 'https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001698514&type=&dateb=&owner=include&count=40'}], 'reason': ""non verificabili localmente: atm_check, convertibles_warrants_check. Richiede revisione esterna (SEC EDGAR + Investor Relations): NON e' una bocciatura"", 'blocks_final_setup': True, 'requires_external_check': True, 'external_sources_required': ['SEC EDGAR', 'Investor Relations']}",True,100850000.0,2026-08-10,2026-08-10,,,24,normal,NORMAL,BULL,True,,,pattern;previous_revenue_growth_yoy;shares_change_6m_pct,True,True,False,sec_dilution;investor_relations_results;guidance;real_catalyst;pattern_quality,1,quantitative_shortlist_candidate,False,NOT_APPLICABLE,NOT_APPLICABLE,,"TRADE_PLAN_NOT_VALID;MISSING_LEVELS:entry_trigger,entry_ideal,entry_max,stop_trigger;FINAL_SETUP_NOT_READY","{'bar_timeframe_declared': '1D', 'bar_timeframe_normalized': '1D', 'bar_timeframe_verified': True, 'bar_spacing_median_seconds': 86400, 'bar_count': 300, 'bar_timeframe_status': 'VERIFIED_DAILY', 'bar_timeframe_reason': None}",DOMESTIC,"{'rule': 'MOST_RECENT_ANNUAL_REPORT', 'annual_form': '10-K', 'cik': '0001698514', 'error': None}","{'diagnostic_only': True, 'legacy_enforcement_unchanged': True, 'filing_classifications': [{'form': 'S-3ASR', 'filing_date': '2026-05-26', 'accession_number': '0001493152-26-025168', 'security_description': None, 'security_type': 'UNKNOWN', 'transaction_type': 'SHELF_REGISTRATION_ONLY', 'classification': 'POTENTIAL_EQUITY_CAPACITY', 'shares_offered': None, 'shares_outstanding_reference': None, 'offering_pct_of_outstanding': None, 'classification_confidence': 'HIGH', 'evidence': [{'field': 'form', 'value': 'S-3ASR', 'source_section': 'submissions_metadata'}], 'unresolved_questions': ['una shelf non dimostra alcuna emissione: serve un takedown per parlare di diluizione']}, {'form': '10-Q', 'filing_date': '2026-08-10', 'accession_number': '0001493152-26-036720', 'security_description': None, 'security_type': 'UNKNOWN', 'transaction_type': 'UNKNOWN', 'classification': 'NO_DILUTION_SIGNAL_FOUND', 'shares_offered': None, 'shares_outstanding_reference': None, 'offering_pct_of_outstanding': None, 'classification_confidence': 'HIGH', 'evidence': [{'field': 'form', 'value': '10-Q', 'source_section': 'submissions_metadata'}], 'unresolved_questions': []}, {'form': '10-Q', 'filing_date': '2026-05-11', 'accession_number': '0001493152-26-022091', 'security_description': None, 'security_type': 'UNKNOWN', 'transaction_type': 'UNKNOWN', 'classification': 'NO_DILUTION_SIGNAL_FOUND', 'shares_offered': None, 'shares_outstanding_reference': None, 'offering_pct_of_outstanding': None, 'classification_confidence': 'HIGH', 'evidence': [{'field': 'form', 'value': '10-Q', 'source_section': 'submissions_metadata'}], 'unresolved_questions': []}, {'form': '10-K', 'filing_date': '2026-03-06', 'accession_number': '0001493152-26-009139', 'security_description': None, 'security_type': 'UNKNOWN', 'transaction_type': 'UNKNOWN', 'classification': 'NO_DILUTION_SIGNAL_FOUND', 'shares_offered': None, 'shares_outstanding_reference': None, 'offering_pct_of_outstanding': None, 'classification_confidence': 'HIGH', 'evidence': [{'field': 'form', 'value': '10-K', 'source_section': 'submissions_metadata'}], 'unresolved_questions': []}], 'xbrl_shares_shadow': {'status': 'FRESH', 'selected_fact': {'tag': 'dei:EntityCommonStockSharesOutstanding', 'value': 100851754.0, 'unit': 'shares', 'context_id': None, 'entity_identifier': '0001698514', 'period_start': None, 'period_end': '2026-06-30', 'instant': '2026-06-30', 'dimensions': {}, 'form': '10-Q', 'filed': '2026-06-30', 'accession_number': None, 'age_days': 65, 'accepted': True, 'rejection_reasons': []}, 'reference_fact': {'tag': 'dei:EntityCommonStockSharesOutstanding', 'value': 100787173.0, 'unit': 'shares', 'context_id': None, 'entity_identifier': '0001698514', 'period_start': None, 'period_end': '2025-12-31', 'instant': '2025-12-31', 'dimensions': {}, 'form': '10-K', 'filed': '2025-12-31', 'accession_number': None, 'age_days': 246, 'accepted': False, 'rejection_reasons': ['STALE_BEYOND_FRESHNESS_LIMIT']}, 'shares_change_6m_pct': 0.0641, 'candidate_facts': [{'tag': 'dei:EntityCommonStockSharesOutstanding', 'value': 100851754.0, 'unit': 'shares', 'context_id': None, 'entity_identifier': '0001698514', 'period_start': None, 'period_end': '2026-06-30', 'instant': '2026-06-30', 'dimensions': {}, 'form': '10-Q', 'filed': '2026-06-30', 'accession_number': None, 'age_days': 65, 'accepted': True, 'rejection_reasons': []}], 'rejected_facts': [{'tag': 'dei:EntityCommonStockSharesOutstanding', 'value': 100787173.0, 'unit': 'shares', 'context_id': None, 'entity_identifier': '0001698514', 'period_start': None, 'period_end': '2025-12-31', 'instant': '2025-12-31', 'dimensions': {}, 'form': '10-K', 'filed': '2025-12-31', 'accession_number': None, 'age_days': 246, 'accepted': False, 'rejection_reasons': ['STALE_BEYOND_FRESHNESS_LIMIT']}], 'freshness_limit_days': 150, 'target_interval_days': 180, 'tolerance_days': 45, 'selection_method': 'issuer_level_instant_fact_more_recent_within_freshness_limit_no_foreign_dimensions', 'context_ambiguity': False, 'data_stale': False, 'tags_queried': [], 'reasons': ['confronto 2025-12-31 -> 2026-06-30: intervallo 181 giorni'], 'observation_interval_days': 181, 'interval_deviation_days': 1}, 'assessment': {'filing_evidence_status': 'POTENTIAL_EQUITY_CAPACITY', 'shares_data_quality': 'FRESH', 'confirmed_equity_dilution': False, 'potential_equity_capacity': True, 'manual_review_required': True, 'diagnostic_final_disposition': 'BLOCKED_FAIL_CLOSED'}, 'legacy_vs_shadow': {'legacy_local_status': 'NOT_VERIFIABLE', 'legacy_recent_equity_offering': False, 'legacy_recent_equity_offering_status': 'PASS', 'legacy_shares_fact_date': '2026-06-30', 'legacy_shares_fact_age_days': 65, 'shadow_filing_classification': ['NO_DILUTION_SIGNAL_FOUND', 'POTENTIAL_EQUITY_CAPACITY'], 'shadow_shares_status': 'FRESH', 'shadow_selected_fact_date': '2026-06-30', 'shadow_shares_change_6m_pct': 0.0641, 'selection_effect': 'NONE_DURING_FREEZE', 'differences': ['LEGACY_AND_SHADOW_AGREE']}, 'diagnostic_reasons': [""costruito dai dati gia' presenti nel record: nessuna richiesta di rete, nessun documento di prospetto letto""]}"
