ticker,name,exchange,sector,industry,price,price_tv,price_finviz,market_cap,avg_volume,sma50,sma150,sma200,ema21,ema50,rsi14,atr14,atr_pct,rvol20,performance_21d_pct,move_10d_pct,consolidating,week52_high,distance_52w_high_pct,resistance,distance_resistance_pct,structural_trend_pass,technical_score,score_breakdown,pattern,pattern_quality,revenue_growth_yoy,previous_revenue_growth_yoy,eps_growth_yoy,eps_next_year,gross_margin,operating_margin,free_cash_flow,free_cash_flow_negative,shares_change_6m_pct,dilution_check,requires_external_dilution_check,outstanding_shares,earnings_date,last_earnings_date,next_earnings_date,days_to_earnings,days_since_earnings,pead_flag,earnings_state,market_regime,hard_filter_pass,failed_gates,unverifiable_gates,missing_fields,quantitative_pass,manual_review_required,final_setup_ready,unverified_final_checks,validation_level,validation_level_label,externally_verified,sec_filer_class,sec_filer_evidence
KNSA,Kiniksa Pharmaceuticals International Plc,NASDAQ,Healthcare,Drug Manufacturers - Specialty & Generic,79.49,79.49,79.49,6200000000.0,751920.0,65.2008,53.34793333333334,50.27332500000001,74.14991797401296,67.33258784931027,66.40443041468401,3.022715576148546,3.802636276448039,0.5358318328201064,27.021412591882378,4.605869193314915,False,82.94,4.159633469978301,82.94,4.340168574663483,True,16.0,"{'rvol20': {'value': 0.5358318328201064, 'points': -20.0, 'band': ""penalita' forte""}, 'distance_resistance_pct': {'value': 4.340168574663483, 'points': -8.0, 'band': 'vicino alla resistenza'}, 'performance_21d_pct': {'value': 27.021412591882378, 'points': -6.0, 'band': ""gia' esteso""}}",,"{'status': 'PASS', 'score': 100.0, 'base_days': 14, 'base_depth_pct': 13.9, 'atr_contraction': 0.527, 'tight_closes': 1.339, 'volume_contraction': 0.724, 'pivot': 82.94, 'distance_to_pivot_pct': 4.34, 'above_ema21': True, 'above_ema50': True, 'reasons': ['durata base 14 sedute nel range', ""profondita' base 13.9% entro 25.0%"", 'ATR in contrazione (0.53)', 'chiusure compresse (1.34%/g)', 'volume in contrazione (0.72)', 'distanza dal pivot 4.3% nel range', 'prezzo sopra EMA21 ed EMA50'], 'informational_only': True}",55.36,,33.300000000000004,47.3,54.449999999999996,11.92,182783018.8679245,False,,"{'local_status': 'NOT_VERIFIABLE', 'external_verification_required': True, 'externally_verified': False, 'external_status': None, 'unverifiable_subchecks': ['shares_change_check', 'atm_check', 'convertibles_warrants_check'], 'shares_change_6m_pct': None, 'classification': None, 'measurement_confidence': 'NOT_VERIFIABLE', 'subchecks': {'shares_change_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'storico proprietario: intervallo fra le osservazioni 8 gg, scarto 172 oltre la tolleranza 45', 'measurement_confidence': 'NOT_VERIFIABLE'}, 'buyback_check': {'status': 'PASS', 'value': False, 'reason': 'nessun riacquisto riportato'}, 'recent_equity_offering_check': {'status': 'PASS', 'value': False, 'reason': 'nessun prospetto di offerta prezzata negli ultimi ~6 mesi'}, 'shelf_check': {'status': 'PASS', 'value': False, 'reason': 'nessuna shelf registration negli ultimi ~6 mesi'}, 'atm_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'un programma ATM si desume solo dal testo dei prospetti: non determinabile da dati strutturati XBRL'}, 'convertibles_warrants_check': {'status': 'NOT_VERIFIABLE', 'value': None, 'reason': 'tag XBRL su convertibili e warrant assenti per la maggior parte degli emittenti: non determinabile in modo oggettivo'}}, 'recent_equity_offering': False, 'active_atm': None, 'shelf_registration': False, 'convertibles_or_warrants': None, 'buyback': False, 'buyback_detail': None, 'share_based_compensation': None, 'shares_detail': {'shares_current': None, 'shares_current_date': None, 'shares_current_source': None, 'shares_reference': None, 'shares_reference_date': None, 'shares_reference_source': None, 'current_age_days': None, 'observation_interval_days': None, 'target_interval_days': 180, 'interval_deviation_days': None, 'tolerance_days': 45, 'current_is_fresh': None, 'interval_is_accepted': None, 'shares_change_6m_pct': None, 'lower_confidence': None, 'cik': '0001730430', 'reason': 'storico proprietario: intervallo fra le osservazioni 8 gg, scarto 172 oltre la tolleranza 45', 'measurement_confidence': 'NOT_VERIFIABLE'}, 'sources': [{'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-07-28', 'url': 'https://www.sec.gov/Archives/edgar/data/1730430/000110465926087545/0001104659-26-087545-index.htm'}, {'type': 'SEC', 'form': '10-Q', 'filing_date': '2026-04-28', 'url': 'https://www.sec.gov/Archives/edgar/data/1730430/000110465926050359/0001104659-26-050359-index.htm'}, {'type': 'SEC', 'form': '10-K', 'filing_date': '2026-02-24', 'url': 'https://www.sec.gov/Archives/edgar/data/1730430/000110465926019168/0001104659-26-019168-index.htm'}], 'reason': ""non verificabili localmente: shares_change_check, atm_check, convertibles_warrants_check. Richiede revisione esterna (SEC EDGAR + Investor Relations): NON e' una bocciatura"", 'blocks_final_setup': True, 'requires_external_check': True, 'external_sources_required': ['SEC EDGAR', 'Investor Relations']}",True,48240000.0,2026-07-28,2026-07-28,,,21,normal,NORMAL,BULL,True,,,pattern;previous_revenue_growth_yoy;shares_change_6m_pct,True,True,False,sec_dilution;investor_relations_results;guidance;real_catalyst;pattern_quality,1,quantitative_shortlist_candidate,False,DOMESTIC,"{'rule': 'MOST_RECENT_ANNUAL_REPORT', 'annual_form': '10-K', 'cik': '0001730430', 'error': None}"
